dataset,energy_reduction_vs_no_cache_pct,engine,engine_gpu_joules_per_request,engine_idle_adjusted_joules_per_request,engine_mean_latency_ms,engine_p95_latency_ms,fast_exact_path_hits,hit_rate,idle_adjusted_energy_reduction_vs_no_cache_pct,model,no_cache_gpu_joules_per_request,no_cache_idle_adjusted_joules_per_request,no_cache_mean_latency_ms,no_cache_p95_latency_ms,policy_exact_total,policy_semantic_partial_total,prompt_mode,reuse_successes,reused_prefix_tokens_total,seed,semantic_blocked_by_backend_total,semantic_opportunity_plans_total,semantic_partial_hits,semantic_partial_reused_tokens_total,semantic_quality_divergence_events,semantic_quality_divergence_sum,source_json,speedup_vs_no_cache_mean,speedup_vs_no_cache_p95,wasted_compute_ratio
dolly,1.0956258676296522,shadow_kv,26.583703125,21.922316489907054,33.32314264184788,38.1738982105162,,0.0,1.7607462695434377,Qwen/Qwen2.5-7B-Instruct,26.8781875,22.31523108884387,33.3382038675154,38.424953542562434,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/Qwen_Qwen2_5-7B-Instruct/semantic/seed_42/dolly/shadow_kv/benchmark_hf_Qwen_Qwen2.5-7B-Instruct_public_dataset_dolly_semantic_cuda.json,1.0004519749481433,1.006576622870993,0.0
dolly,7.972746255676655,shadow_kv_plus,24.7352578125,20.104699168418875,32.12010664844911,37.52487405508873,127,0.9921875,9.905933358360395,Qwen/Qwen2.5-7B-Instruct,26.8781875,22.31523108884387,33.3382038675154,38.424953542562434,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/Qwen_Qwen2_5-7B-Instruct/semantic/seed_42/dolly/shadow_kv_plus/benchmark_hf_Qwen_Qwen2.5-7B-Instruct_public_dataset_dolly_semantic_cuda.json,1.0379231997078413,1.0239862094181138,0.0
oasst1,-2.1690147855670276,shadow_kv,27.5818984375,22.89342726128112,33.78719945328612,38.569728998845676,,0.0,-3.9368108016703283,Qwen/Qwen2.5-7B-Instruct,26.99634375,22.026293749733956,33.84661301595315,38.684024850226706,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/Qwen_Qwen2_5-7B-Instruct/semantic/seed_42/oasst1/shadow_kv/benchmark_hf_Qwen_Qwen2.5-7B-Instruct_public_dataset_oasst1_semantic_cuda.json,1.001758463667555,1.002963356350895,0.0
oasst1,8.584003852373527,shadow_kv_plus,24.6789765625,19.872363259278533,32.98086220956975,39.83154535526407,127,0.9921875,9.778905679406183,Qwen/Qwen2.5-7B-Instruct,26.99634375,22.026293749733956,33.84661301595315,38.684024850226706,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/Qwen_Qwen2_5-7B-Instruct/semantic/seed_42/oasst1/shadow_kv_plus/benchmark_hf_Qwen_Qwen2.5-7B-Instruct_public_dataset_oasst1_semantic_cuda.json,1.0262500962188974,0.9711906606986387,0.0
samsum,-0.8830589252474449,shadow_kv,28.313453125,23.362717153130674,35.248582022290975,42.99824550180347,,0.0,-0.7941985772617174,Qwen/Qwen2.5-7B-Instruct,28.0656171875,23.178632781352455,35.247379233737774,43.058483798085945,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/Qwen_Qwen2_5-7B-Instruct/semantic/seed_42/samsum/shadow_kv/benchmark_hf_Qwen_Qwen2.5-7B-Instruct_public_dataset_samsum_semantic_cuda.json,0.9999658769662723,1.0014009477730887,0.0
samsum,6.582509348209923,shadow_kv_plus,26.2181953125,21.35051887998324,34.78561196106966,42.39341884822352,127,0.9921875,7.88706529247902,Qwen/Qwen2.5-7B-Instruct,28.0656171875,23.178632781352455,35.247379233737774,43.058483798085945,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/Qwen_Qwen2_5-7B-Instruct/semantic/seed_42/samsum/shadow_kv_plus/benchmark_hf_Qwen_Qwen2.5-7B-Instruct_public_dataset_samsum_semantic_cuda.json,1.0132746629032974,1.015687929115684,0.0
ultrachat,-1.330016607559087,shadow_kv,33.0812421875,27.815637845093217,41.75567239792599,43.52053230977617,,0.0,-0.5863087466926725,Qwen/Qwen2.5-7B-Instruct,32.64703125,27.653502938597306,41.72828517880589,43.268486246233806,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/Qwen_Qwen2_5-7B-Instruct/semantic/seed_42/ultrachat/shadow_kv/benchmark_hf_Qwen_Qwen2.5-7B-Instruct_public_dataset_ultrachat_semantic_cuda.json,0.9993441078170385,0.9942085712153446,0.0
ultrachat,4.905571429255146,shadow_kv_plus,31.0455078125,25.656490545766673,41.343251921489355,43.279654192883754,127,0.9921875,7.2215530786998725,Qwen/Qwen2.5-7B-Instruct,32.64703125,27.653502938597306,41.72828517880589,43.268486246233806,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/Qwen_Qwen2_5-7B-Instruct/semantic/seed_42/ultrachat/shadow_kv_plus/benchmark_hf_Qwen_Qwen2.5-7B-Instruct_public_dataset_ultrachat_semantic_cuda.json,1.0093130859190205,0.9997419585054867,0.0
xsum,-0.3829300048089165,shadow_kv,32.550953125,27.217946452471388,41.638300264935424,48.55959295673529,,0.0,-0.18111081039301682,Qwen/Qwen2.5-7B-Instruct,32.42678125,27.16874092560744,41.58373731229403,48.421011347090825,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/Qwen_Qwen2_5-7B-Instruct/semantic/seed_42/xsum/shadow_kv/benchmark_hf_Qwen_Qwen2.5-7B-Instruct_public_dataset_xsum_semantic_cuda.json,0.9986895970225917,0.9971461538038852,0.0
xsum,3.2200910320076757,shadow_kv_plus,31.382609375,26.347186318501304,41.61268183543143,48.127109855704475,127,0.9921875,3.0238965042792776,Qwen/Qwen2.5-7B-Instruct,32.42678125,27.16874092560744,41.58373731229403,48.421011347090825,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/Qwen_Qwen2_5-7B-Instruct/semantic/seed_42/xsum/shadow_kv_plus/benchmark_hf_Qwen_Qwen2.5-7B-Instruct_public_dataset_xsum_semantic_cuda.json,0.9993044302395153,1.00610677624872,0.0
ag_news,-0.7939908591524422,shadow_kv,46.403734375,39.565100813888336,68.03857232102928,68.91118880594149,,0.0,-0.7971499882019674,google/gemma-4-12B-it,46.0381953125,39.25220189114407,68.00702984310192,68.82822774714441,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/google_gemma-4-12B-it/semantic/seed_42/ag_news/shadow_kv/benchmark_hf_google_gemma-4-12B-it_public_dataset_ag_news_semantic_cuda.json,0.9995364030012486,0.9987961162732121,0.0
ag_news,12.839135439340541,shadow_kv_plus,40.1272890625,33.440962006746425,63.38926061641814,64.25101295099012,127,0.9921875,14.804876171058199,google/gemma-4-12B-it,46.0381953125,39.25220189114407,68.00702984310192,68.82822774714441,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/google_gemma-4-12B-it/semantic/seed_42/ag_news/shadow_kv_plus/benchmark_hf_google_gemma-4-12B-it_public_dataset_ag_news_semantic_cuda.json,1.0728478165193767,1.0712395740693728,0.0
alpaca_eval,-1.2278667042134872,shadow_kv,46.197828125,39.215349897917264,67.3755294054672,68.7233881893917,,0.0,-1.1634214056902288,google/gemma-4-12B-it,45.6374609375,38.76435706998684,67.34549533496192,68.66955214936752,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/google_gemma-4-12B-it/semantic/seed_42/alpaca_eval/shadow_kv/benchmark_hf_google_gemma-4-12B-it_public_dataset_alpaca_eval_semantic_cuda.json,0.9995542288013125,0.9992166270982477,0.0
alpaca_eval,12.081631814598586,shadow_kv_plus,40.1237109375,33.53491814423856,62.428607180322615,64.30801363458158,127,0.9921875,13.490328025579862,google/gemma-4-12B-it,45.6374609375,38.76435706998684,67.34549533496192,68.66955214936752,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/google_gemma-4-12B-it/semantic/seed_42/alpaca_eval/shadow_kv_plus/benchmark_hf_google_gemma-4-12B-it_public_dataset_alpaca_eval_semantic_cuda.json,1.0787601770521176,1.0678226284451822,0.0
banking77,-0.9826851397470069,shadow_kv,45.898484375,39.15571684634581,67.4948500713981,68.22028945753118,,0.0,-1.879699420709292,google/gemma-4-12B-it,45.4518359375,38.43328658112094,67.48561500035066,68.10612744884565,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/google_gemma-4-12B-it/semantic/seed_42/banking77/shadow_kv/benchmark_hf_google_gemma-4-12B-it_public_dataset_banking77_semantic_cuda.json,0.9998631736934348,0.9983265680988265,0.0
banking77,11.62814002115908,shadow_kv_plus,40.1666328125,33.50598681587185,62.652240234228884,63.732323094882304,127,0.9921875,12.820396597748836,google/gemma-4-12B-it,45.4518359375,38.43328658112094,67.48561500035066,68.10612744884565,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/google_gemma-4-12B-it/semantic/seed_42/banking77/shadow_kv_plus/benchmark_hf_google_gemma-4-12B-it_public_dataset_banking77_semantic_cuda.json,1.0771460804602029,1.0686277251725438,0.0
cnn_dailymail,-0.8823197405860554,shadow_kv,66.8178203125,58.14510031827582,97.14636533715293,103.59146044575027,,0.0,-1.5198190279177892,google/gemma-4-12B-it,66.2334296875,57.27462959945389,96.97800060075679,103.43752744520316,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/google_gemma-4-12B-it/semantic/seed_42/cnn_dailymail/shadow_kv/benchmark_hf_google_gemma-4-12B-it_public_dataset_cnn_dailymail_semantic_cuda.json,0.9982668961848257,0.9985140377412892,0.0
cnn_dailymail,60.58272357980104,shadow_kv_plus,26.1074140625,20.490063551721505,41.60417203968336,41.86254268861376,127,0.9921875,64.22488683904666,google/gemma-4-12B-it,66.2334296875,57.27462959945389,96.97800060075679,103.43752744520316,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/google_gemma-4-12B-it/semantic/seed_42/cnn_dailymail/shadow_kv_plus/benchmark_hf_google_gemma-4-12B-it_public_dataset_cnn_dailymail_semantic_cuda.json,2.330968166083347,2.470884967848292,0.0
daily_dialog,-0.5135333044266046,shadow_kv,48.010265625,40.60813499921467,70.14237613236673,78.27831104659708,,0.0,0.5263807185253909,google/gemma-4-12B-it,47.7649765625,40.823019502596196,70.14407103963549,78.31388005870394,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/google_gemma-4-12B-it/semantic/seed_42/daily_dialog/shadow_kv/benchmark_hf_google_gemma-4-12B-it_public_dataset_daily_dialog_semantic_cuda.json,1.0000241638131215,1.0004543916652173,0.0
daily_dialog,15.778411777588738,shadow_kv_plus,40.228421875,33.275319433274724,62.9257088810391,63.67651895197923,127,0.9921875,18.488833411358673,google/gemma-4-12B-it,47.7649765625,40.823019502596196,70.14407103963549,78.31388005870394,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/google_gemma-4-12B-it/semantic/seed_42/daily_dialog/shadow_kv_plus/benchmark_hf_google_gemma-4-12B-it_public_dataset_daily_dialog_semantic_cuda.json,1.114712448805983,1.2298706233888708,0.0
dolly,0.7006250368659027,shadow_kv,48.2678203125,41.01447170091951,71.05529093030327,81.8595904005633,,0.0,0.710373865189318,google/gemma-4-12B-it,48.6083828125,41.3079123142553,71.11396074253662,82.32595115259755,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/google_gemma-4-12B-it/semantic/seed_42/dolly/shadow_kv/benchmark_hf_google_gemma-4-12B-it_public_dataset_dolly_semantic_cuda.json,1.0008256923793457,1.0056970814262838,0.0
dolly,15.488647871790366,shadow_kv_plus,41.0796015625,34.43190507192827,63.03661216384171,64.63634265019209,127,0.9921875,16.6457389325728,google/gemma-4-12B-it,48.6083828125,41.3079123142553,71.11396074253662,82.32595115259755,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/google_gemma-4-12B-it/semantic/seed_42/dolly/shadow_kv_plus/benchmark_hf_google_gemma-4-12B-it_public_dataset_dolly_semantic_cuda.json,1.1281374157243833,1.2736789827069972,0.0
oasst1,-0.170709455628281,shadow_kv,49.134546875,42.03974880137731,71.57362560963065,82.62002380070044,,0.0,-0.9609438409446599,google/gemma-4-12B-it,49.0508125,41.63961548101941,71.47465081254722,82.49957580701448,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/google_gemma-4-12B-it/semantic/seed_42/oasst1/shadow_kv/benchmark_hf_google_gemma-4-12B-it_public_dataset_oasst1_semantic_cuda.json,0.9986171610528263,0.9985421452555314,0.0
oasst1,16.373470495519314,shadow_kv_plus,41.0194921875,34.12860362266723,63.368057140223755,63.984922105737496,127,0.9921875,18.038139333385367,google/gemma-4-12B-it,49.0508125,41.63961548101941,71.47465081254722,82.49957580701448,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/google_gemma-4-12B-it/semantic/seed_42/oasst1/shadow_kv_plus/benchmark_hf_google_gemma-4-12B-it_public_dataset_oasst1_semantic_cuda.json,1.1279287079038076,1.2893596349258787,0.0
samsum,0.7717452153657709,shadow_kv,52.483296875,44.8223130313992,75.93996617276844,94.74557970461319,,0.0,1.38005607164846,google/gemma-4-12B-it,52.891484375,45.44954219803967,75.99872350021997,94.82951729805791,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/google_gemma-4-12B-it/semantic/seed_42/samsum/shadow_kv/benchmark_hf_google_gemma-4-12B-it_public_dataset_samsum_semantic_cuda.json,1.0007737339165763,1.0008859262216392,0.0
samsum,35.7891083010468,shadow_kv_plus,33.96209375,27.639459970684875,53.593526508279865,54.200676194159314,127,0.9921875,39.186494221987964,google/gemma-4-12B-it,52.891484375,45.44954219803967,75.99872350021997,94.82951729805791,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/google_gemma-4-12B-it/semantic/seed_42/samsum/shadow_kv_plus/benchmark_hf_google_gemma-4-12B-it_public_dataset_samsum_semantic_cuda.json,1.4180578971320097,1.7496002625199125,0.0
ultrachat,-0.1278098796999359,shadow_kv,62.3730703125,53.71784093877372,91.71404642836478,95.09923069708748,,0.0,0.051050919052154906,google/gemma-4-12B-it,62.293453125,53.7452783973427,91.67990763262424,94.97891285500373,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/google_gemma-4-12B-it/semantic/seed_42/ultrachat/shadow_kv/benchmark_hf_google_gemma-4-12B-it_public_dataset_ultrachat_semantic_cuda.json,0.9996277691687367,0.9987348179243742,0.0
ultrachat,48.66084944219409,shadow_kv_plus,31.9809296875,25.872342712932195,48.9859574682896,49.470636792102596,127,0.9921875,51.861180210741296,google/gemma-4-12B-it,62.293453125,53.7452783973427,91.67990763262424,94.97891285500373,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/google_gemma-4-12B-it/semantic/seed_42/ultrachat/shadow_kv_plus/benchmark_hf_google_gemma-4-12B-it_public_dataset_ultrachat_semantic_cuda.json,1.8715548775783752,1.919904796337006,0.0
xsum,-0.9675185986071834,shadow_kv,61.72890625,53.135789359735455,90.10264907772125,96.66943360498408,,0.0,-0.879358699219272,google/gemma-4-12B-it,61.137390625,52.672608197445534,90.0982951336573,96.59637155855307,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/google_gemma-4-12B-it/semantic/seed_42/xsum/shadow_kv/benchmark_hf_google_gemma-4-12B-it_public_dataset_xsum_semantic_cuda.json,0.9999516779572131,0.9992442073600063,0.0
xsum,56.90366191106966,shadow_kv_plus,26.3479765625,20.633350589440294,42.69816099269974,42.98540834715823,127,0.9921875,60.827171283990175,google/gemma-4-12B-it,61.137390625,52.672608197445534,90.0982951336573,96.59637155855307,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_qwen7b_gemma4_12b_longprefix_n128_20260711/google_gemma-4-12B-it/semantic/seed_42/xsum/shadow_kv_plus/benchmark_hf_google_gemma-4-12B-it_public_dataset_xsum_semantic_cuda.json,2.1101212098821245,2.247189808653733,0.0
