backend,backend_reuse_latency_total_ms,bypassed_matches,dataset,device,dtype,early_layer_attempts,early_layer_hits,energy_source,engine,fast_exact_path_hits,gpu_energy_j,gpu_joules_per_request,gpu_joules_per_total_token,hit_rate,idle_adjusted_gpu_energy_j,idle_adjusted_joules_per_request,logit_guard_attempts,logit_guard_hits,mean_latency_ms,model,n_requests,p50_latency_ms,p95_latency_ms,p99_latency_ms,policy_bypass_total,policy_exact_total,policy_plans_total,policy_semantic_partial_total,prompt_mode,recompute_tokens_total,reuse_attempts,reuse_successes,reused_prefix_tokens_total,scaffold_bypass_store_successes,scaffold_only_attempts,scaffold_only_hits,seed,semantic_blocked_by_backend_total,semantic_matches_total,semantic_opportunity_estimated_savings_ms,semantic_opportunity_plans_total,semantic_opportunity_reused_tokens_total,semantic_partial_hits,semantic_partial_reused_tokens_total,semantic_quality_divergence_events,semantic_quality_divergence_sum,semantic_queries_total,semantic_scaffold_store_successes,service_throughput_rps,source_json,speedup_vs_no_cache_mean,speedup_vs_no_cache_p95,throughput_rps,wasted_compute_ratio
hf,0.0,0,cnn_dailymail,cuda,float16,,,nvml,shadow_kv,,8369.389,65.3858515625,0.07460744880949197,0.0,7306.7983654230175,57.084362229867324,,,89.65497120982491,Qwen/Qwen2.5-14B-Instruct,128,88.54615050950088,94.18678194342647,96.38497296633432,,,,,semantic,112179,0,0,0,,,,42,,,,,,,,,,,,11.153871185342751,results_blackwell_semantic_qwen14b_longprefix_n128_20260711/Qwen_Qwen2_5-14B-Instruct/semantic/seed_42/cnn_dailymail/shadow_kv/benchmark_hf_Qwen_Qwen2.5-14B-Instruct_public_dataset_cnn_dailymail_semantic_cuda.json,,,7.109975340743584,0.0
hf,11519.925665095798,0,cnn_dailymail,cuda,float16,0,0,nvml,shadow_kv_plus,127,8102.11,63.297734375,0.07222483709072108,0.9921875,6991.165791019265,54.61848274233801,,,90.57179211856692,Qwen/Qwen2.5-14B-Instruct,128,88.00980849628104,100.36587174472515,101.65993066708324,1,127,128,0,semantic,95923,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,11.040965146089931,results_blackwell_semantic_qwen14b_longprefix_n128_20260711/Qwen_Qwen2_5-14B-Instruct/semantic/seed_42/cnn_dailymail/shadow_kv_plus/benchmark_hf_Qwen_Qwen2.5-14B-Instruct_public_dataset_cnn_dailymail_semantic_cuda.json,,,7.10954824518751,0.0
hf,0.0,0,daily_dialog,cuda,float16,,,nvml,no_cache,,6336.429,49.5033515625,0.08428456084810917,0.0,5467.697184791032,42.716384256179936,,,66.88944479651582,Qwen/Qwen2.5-14B-Instruct,128,66.18141898798058,73.02220089186449,74.17311634053476,,,,,semantic,75179,0,0,0,,,,42,,,,,,,,,,,,14.950041864483957,results_blackwell_semantic_qwen14b_longprefix_n128_20260711/Qwen_Qwen2_5-14B-Instruct/semantic/seed_42/daily_dialog/no_cache/benchmark_hf_Qwen_Qwen2.5-14B-Instruct_public_dataset_daily_dialog_semantic_cuda.json,1.0,1.0,8.531887404799697,0.0
hf,0.0,0,daily_dialog,cuda,float16,,,nvml,shadow_kv,,6529.138,51.008890625,0.08684789635403503,0.0,5607.852224232405,43.811345501815666,,,66.81303737445887,Qwen/Qwen2.5-14B-Instruct,128,66.11330949817784,72.79516783892177,74.00475261572865,,,,,semantic,75179,0,0,0,,,,42,,,,,,,,,,,,14.96713873963583,results_blackwell_semantic_qwen14b_longprefix_n128_20260711/Qwen_Qwen2_5-14B-Instruct/semantic/seed_42/daily_dialog/shadow_kv/benchmark_hf_Qwen_Qwen2.5-14B-Instruct_public_dataset_daily_dialog_semantic_cuda.json,,,8.53192563215092,0.0
hf,7974.327476957114,0,daily_dialog,cuda,float16,0,0,nvml,shadow_kv_plus,127,5678.553,44.3636953125,0.07553376607829314,0.9921875,4809.034841407428,37.57058469849553,,,62.70850126657024,Qwen/Qwen2.5-14B-Instruct,128,60.7398345018737,73.13723130719154,77.6815381294,1,127,128,0,semantic,58923,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,15.946801148205687,results_blackwell_semantic_qwen14b_longprefix_n128_20260711/Qwen_Qwen2_5-14B-Instruct/semantic/seed_42/daily_dialog/shadow_kv_plus/benchmark_hf_Qwen_Qwen2.5-14B-Instruct_public_dataset_daily_dialog_semantic_cuda.json,,,8.826084883767239,0.0
hf,0.0,0,dolly,cuda,float16,,,nvml,no_cache,,6417.456,50.136375,0.08580748505796307,0.0,5476.540674812469,42.78547402197241,,,67.69666518528084,Qwen/Qwen2.5-14B-Instruct,128,65.042923000874,74.94574850279605,86.79376024301746,,,,,semantic,74789,0,0,0,,,,42,,,,,,,,,,,,14.77177638312128,results_blackwell_semantic_qwen14b_longprefix_n128_20260711/Qwen_Qwen2_5-14B-Instruct/semantic/seed_42/dolly/no_cache/benchmark_hf_Qwen_Qwen2.5-14B-Instruct_public_dataset_dolly_semantic_cuda.json,1.0,1.0,8.531543002118916,0.0
hf,0.0,0,dolly,cuda,float16,,,nvml,shadow_kv,,6372.317,49.7837265625,0.08520393373357045,0.0,5445.472669005158,42.5427552266028,,,67.56652207729985,Qwen/Qwen2.5-14B-Instruct,128,64.90844949439634,74.77755554718897,86.62653981606127,,,,,semantic,74789,0,0,0,,,,42,,,,,,,,,,,,14.800229007731735,results_blackwell_semantic_qwen14b_longprefix_n128_20260711/Qwen_Qwen2_5-14B-Instruct/semantic/seed_42/dolly/shadow_kv/benchmark_hf_Qwen_Qwen2.5-14B-Instruct_public_dataset_dolly_semantic_cuda.json,,,8.532015466848627,0.0
hf,8175.424471977749,0,dolly,cuda,float16,0,0,nvml,shadow_kv_plus,127,5798.021,45.2970390625,0.07752505047533728,0.9921875,4868.542220351148,38.035486096493344,,,64.27146279600038,Qwen/Qwen2.5-14B-Instruct,128,59.86645048687933,77.36465381021844,84.61416392368848,1,127,128,0,semantic,58533,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,15.55900482884653,results_blackwell_semantic_qwen14b_longprefix_n128_20260711/Qwen_Qwen2_5-14B-Instruct/semantic/seed_42/dolly/shadow_kv_plus/benchmark_hf_Qwen_Qwen2.5-14B-Instruct_public_dataset_dolly_semantic_cuda.json,,,8.826070716383297,0.0
hf,0.0,0,oasst1,cuda,float16,,,nvml,no_cache,,6565.976,51.2966875,0.08433379143814942,0.0,5667.6751413842485,44.27871204206444,,,68.47202277265296,Qwen/Qwen2.5-14B-Instruct,128,65.97716600663261,75.06014694954501,86.74303104155115,,,,,semantic,77857,0,0,0,,,,42,,,,,,,,,,,,14.60450501543223,results_blackwell_semantic_qwen14b_longprefix_n128_20260711/Qwen_Qwen2_5-14B-Instruct/semantic/seed_42/oasst1/no_cache/benchmark_hf_Qwen_Qwen2.5-14B-Instruct_public_dataset_oasst1_semantic_cuda.json,1.0,1.0,8.531918575714343,0.0
hf,0.0,0,oasst1,cuda,float16,,,nvml,shadow_kv,,6499.108,50.77428125,0.08347493481639416,0.0,5605.871445814444,43.795870670425344,,,68.45564162506435,Qwen/Qwen2.5-14B-Instruct,128,66.00567399436841,74.99210964742815,86.56073653692147,,,,,semantic,77857,0,0,0,,,,42,,,,,,,,,,,,14.607999812156608,results_blackwell_semantic_qwen14b_longprefix_n128_20260711/Qwen_Qwen2_5-14B-Instruct/semantic/seed_42/oasst1/shadow_kv/benchmark_hf_Qwen_Qwen2.5-14B-Instruct_public_dataset_oasst1_semantic_cuda.json,,,8.531925348369182,0.0
hf,8269.641380073153,0,oasst1,cuda,float16,0,0,nvml,shadow_kv_plus,127,5845.841,45.6706328125,0.0750843340996956,0.9921875,4951.690407605794,38.68508130942026,,,65.02880399921196,Qwen/Qwen2.5-14B-Instruct,128,60.436166495492216,80.34285209141669,82.86576687445631,1,127,128,0,semantic,61601,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,15.377800889773681,results_blackwell_semantic_qwen14b_longprefix_n128_20260711/Qwen_Qwen2_5-14B-Instruct/semantic/seed_42/oasst1/shadow_kv_plus/benchmark_hf_Qwen_Qwen2.5-14B-Instruct_public_dataset_oasst1_semantic_cuda.json,,,8.826287317680467,0.0
hf,0.0,0,samsum,cuda,float16,,,nvml,no_cache,,6794.454,53.081671875,0.0818756883774176,0.0,5854.068577138813,45.73491075889698,,,71.00906417974784,Qwen/Qwen2.5-14B-Instruct,128,67.03818950336426,87.03800185830914,88.23632276151329,,,,,semantic,82985,0,0,0,,,,42,,,,,,,,,,,,14.08270918017823,results_blackwell_semantic_qwen14b_longprefix_n128_20260711/Qwen_Qwen2_5-14B-Instruct/semantic/seed_42/samsum/no_cache/benchmark_hf_Qwen_Qwen2.5-14B-Instruct_public_dataset_samsum_semantic_cuda.json,1.0,1.0,8.256791195335497,0.0
hf,0.0,0,samsum,cuda,float16,,,nvml,shadow_kv,,6696.687,52.3178671875,0.08069755979996385,0.0,5744.702110905709,44.88048524145085,,,71.00463024858072,Qwen/Qwen2.5-14B-Instruct,128,67.03284900140716,87.034399456752,88.49006499600364,,,,,semantic,82985,0,0,0,,,,42,,,,,,,,,,,,14.083588584280932,results_blackwell_semantic_qwen14b_longprefix_n128_20260711/Qwen_Qwen2_5-14B-Instruct/semantic/seed_42/samsum/shadow_kv/benchmark_hf_Qwen_Qwen2.5-14B-Instruct_public_dataset_samsum_semantic_cuda.json,,,8.25659727777727,0.0
hf,8722.735177914728,0,samsum,cuda,float16,0,0,nvml,shadow_kv_plus,127,6192.126,48.375984375,0.07461741278544315,0.9921875,5243.306803957087,40.96333440591474,,,68.6100210547238,Qwen/Qwen2.5-14B-Instruct,128,62.41868349025026,84.49307854825747,84.88933146130876,1,127,128,0,semantic,66729,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,14.575130347247576,results_blackwell_semantic_qwen14b_longprefix_n128_20260711/Qwen_Qwen2_5-14B-Instruct/semantic/seed_42/samsum/shadow_kv_plus/benchmark_hf_Qwen_Qwen2.5-14B-Instruct_public_dataset_samsum_semantic_cuda.json,,,8.53201635745605,0.0
hf,0.0,0,ultrachat,cuda,float16,,,nvml,no_cache,,7873.907,61.5148984375,0.07825545131089864,0.0,6857.399508452578,53.57343365978576,,,83.68268921037725,Qwen/Qwen2.5-14B-Instruct,128,86.5171464974992,88.31827419999172,89.66160029711318,,,,,semantic,100618,0,0,0,,,,42,,,,,,,,,,,,11.949902774826134,results_blackwell_semantic_qwen14b_longprefix_n128_20260711/Qwen_Qwen2_5-14B-Instruct/semantic/seed_42/ultrachat/no_cache/benchmark_hf_Qwen_Qwen2.5-14B-Instruct_public_dataset_ultrachat_semantic_cuda.json,1.0,1.0,7.528182119851896,0.0
hf,0.0,0,ultrachat,cuda,float16,,,nvml,shadow_kv,,7843.78,61.27953125,0.07795603172394601,0.0,6807.873729819024,53.18651351421113,,,83.68499919367878,Qwen/Qwen2.5-14B-Instruct,128,86.52707999863196,88.43273279053392,89.61919847148238,,,,,semantic,100618,0,0,0,,,,42,,,,,,,,,,,,11.949572917908757,results_blackwell_semantic_qwen14b_longprefix_n128_20260711/Qwen_Qwen2_5-14B-Instruct/semantic/seed_42/ultrachat/shadow_kv/benchmark_hf_Qwen_Qwen2.5-14B-Instruct_public_dataset_ultrachat_semantic_cuda.json,,,7.528126724548342,0.0
hf,10581.150651836651,0,ultrachat,cuda,float16,0,0,nvml,shadow_kv_plus,127,7476.753,58.4121328125,0.07430830467709555,0.9921875,6436.5286671713775,50.28538021227639,,,83.12721803895329,Qwen/Qwen2.5-14B-Instruct,128,83.8607469922863,85.96740189823322,86.78784495365107,1,127,128,0,semantic,84362,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,12.029754195928962,results_blackwell_semantic_qwen14b_longprefix_n128_20260711/Qwen_Qwen2_5-14B-Instruct/semantic/seed_42/ultrachat/shadow_kv_plus/benchmark_hf_Qwen_Qwen2.5-14B-Instruct_public_dataset_ultrachat_semantic_cuda.json,,,7.528196424632195,0.0
hf,0.0,0,xsum,cuda,float16,,,nvml,no_cache,,7816.831,61.0689921875,0.07634145888879122,0.0,6792.148904301545,53.06366331485582,,,83.70512447675083,Qwen/Qwen2.5-14B-Instruct,128,87.6260579971131,93.55817014729837,96.61035345256096,,,,,semantic,102393,0,0,0,,,,42,,,,,,,,,,,,11.946699873527468,results_blackwell_semantic_qwen14b_longprefix_n128_20260711/Qwen_Qwen2_5-14B-Instruct/semantic/seed_42/xsum/no_cache/benchmark_hf_Qwen_Qwen2.5-14B-Instruct_public_dataset_xsum_semantic_cuda.json,1.0,1.0,7.312920285927203,0.0
hf,0.0,0,xsum,cuda,float16,,,nvml,shadow_kv,,7823.846,61.123796875,0.0764099694315041,0.0,6781.458039384116,52.98014093268841,,,83.53493735774009,Qwen/Qwen2.5-14B-Instruct,128,87.4402859917609,93.29370814666618,96.20792269590311,,,,,semantic,102393,0,0,0,,,,42,,,,,,,,,,,,11.971039084131702,results_blackwell_semantic_qwen14b_longprefix_n128_20260711/Qwen_Qwen2_5-14B-Instruct/semantic/seed_42/xsum/shadow_kv/benchmark_hf_Qwen_Qwen2.5-14B-Instruct_public_dataset_xsum_semantic_cuda.json,,,7.528217590563929,0.0
hf,10631.57865688845,0,xsum,cuda,float16,0,0,nvml,shadow_kv_plus,127,7610.367,59.4559921875,0.0743250710497788,0.9921875,6499.292064850724,50.77571925664628,,,83.6211644773357,Qwen/Qwen2.5-14B-Instruct,128,86.03494499402586,100.0545935552509,102.301631358132,1,127,128,0,semantic,86137,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,11.958694981711663,results_blackwell_semantic_qwen14b_longprefix_n128_20260711/Qwen_Qwen2_5-14B-Instruct/semantic/seed_42/xsum/shadow_kv_plus/benchmark_hf_Qwen_Qwen2.5-14B-Instruct_public_dataset_xsum_semantic_cuda.json,,,7.5281626078313195,0.0
