backend,backend_reuse_latency_total_ms,bypassed_matches,dataset,device,dtype,early_layer_attempts,early_layer_hits,energy_source,engine,fast_exact_path_hits,gpu_energy_j,gpu_joules_per_request,gpu_joules_per_total_token,hit_rate,idle_adjusted_gpu_energy_j,idle_adjusted_joules_per_request,logit_guard_attempts,logit_guard_hits,mean_latency_ms,model,n_requests,p50_latency_ms,p95_latency_ms,p99_latency_ms,policy_bypass_total,policy_exact_total,policy_plans_total,policy_semantic_partial_total,prompt_mode,recompute_tokens_total,reuse_attempts,reuse_successes,reused_prefix_tokens_total,scaffold_bypass_store_successes,scaffold_only_attempts,scaffold_only_hits,seed,semantic_blocked_by_backend_total,semantic_matches_total,semantic_opportunity_estimated_savings_ms,semantic_opportunity_plans_total,semantic_opportunity_reused_tokens_total,semantic_partial_hits,semantic_partial_reused_tokens_total,semantic_quality_divergence_events,semantic_quality_divergence_sum,semantic_queries_total,semantic_scaffold_store_successes,service_throughput_rps,source_json,speedup_vs_no_cache_mean,speedup_vs_no_cache_p95,throughput_rps,wasted_compute_ratio
hf,0.0,0,daily_dialog,cuda,float16,,,nvml,shadow_kv,,1399.771,10.9357109375,0.01861917556764522,0.0,846.9386209321914,6.616707976032745,,,11.809050796834697,Qwen/Qwen2.5-1.5B-Instruct,128,11.504391000471514,14.573016200029087,15.03950889074986,,,,,semantic,75179,0,0,0,,,,42,,,,,,,,,,,,84.68081111718483,results_blackwell_semantic_seven_models_longprefix_n128_20260713/Qwen_Qwen2_5-1_5B-Instruct/semantic/seed_42/daily_dialog/shadow_kv/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_daily_dialog_semantic_cuda.json,,,15.997229635764311,0.0
hf,1774.4405680014097,0,daily_dialog,cuda,float16,0,0,nvml,shadow_kv_plus,127,1359.165,10.6184765625,0.018079051330823766,0.9921875,786.2383103446665,6.142486799567707,,,13.791707507799345,Qwen/Qwen2.5-1.5B-Instruct,128,13.492128999587294,15.224047450283251,15.779024119883617,1,127,128,0,semantic,58923,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,72.50733815479268,results_blackwell_semantic_seven_models_longprefix_n128_20260713/Qwen_Qwen2_5-1_5B-Instruct/semantic/seed_42/daily_dialog/shadow_kv_plus/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_daily_dialog_semantic_cuda.json,,,15.997219259365911,0.0
hf,0.0,0,dolly,cuda,float16,,,nvml,no_cache,,1401.178,10.946703125,0.018735081362232415,0.0,844.4608596700558,6.597350466172311,,,12.001556453128615,Qwen/Qwen2.5-1.5B-Instruct,128,11.485333000109677,14.787110750103237,15.345872699708709,,,,,semantic,74789,0,0,0,,,,42,,,,,,,,,,,,83.32252603280601,results_blackwell_semantic_seven_models_longprefix_n128_20260713/Qwen_Qwen2_5-1_5B-Instruct/semantic/seed_42/dolly/no_cache/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_dolly_semantic_cuda.json,1.0,1.0,15.997079359231021,0.0
hf,0.0,0,dolly,cuda,float16,,,nvml,shadow_kv,,1413.755,11.0449609375,0.01890324780382142,0.0,868.9399201023413,6.788593125799541,,,11.982996843826754,Qwen/Qwen2.5-1.5B-Instruct,128,11.466802000541065,14.692020149914242,15.350367030541749,,,,,semantic,74789,0,0,0,,,,42,,,,,,,,,,,,83.45157835163472,results_blackwell_semantic_seven_models_longprefix_n128_20260713/Qwen_Qwen2_5-1_5B-Instruct/semantic/seed_42/dolly/shadow_kv/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_dolly_semantic_cuda.json,,,15.997297732468315,0.0
hf,1773.4134000056656,0,dolly,cuda,float16,0,0,nvml,shadow_kv_plus,127,1378.422,10.768921875,0.018430812017810105,0.9921875,816.3556137719098,6.377778232593045,,,13.763000710980577,Qwen/Qwen2.5-1.5B-Instruct,128,13.443765500142035,15.77044875020874,17.79313702034415,1,127,128,0,semantic,58533,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,72.65857359159816,results_blackwell_semantic_seven_models_longprefix_n128_20260713/Qwen_Qwen2_5-1_5B-Instruct/semantic/seed_42/dolly/shadow_kv_plus/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_dolly_semantic_cuda.json,,,15.997224477554523,0.0
hf,0.0,0,oasst1,cuda,float16,,,nvml,no_cache,,1422.427,11.1127109375,0.01826973810961121,0.0,878.3719448368997,6.862280819038279,,,12.308857335924017,Qwen/Qwen2.5-1.5B-Instruct,128,11.785692499415745,14.838488650138968,15.374134630392291,,,,,semantic,77857,0,0,0,,,,42,,,,,,,,,,,,81.24230972126469,results_blackwell_semantic_seven_models_longprefix_n128_20260713/Qwen_Qwen2_5-1_5B-Instruct/semantic/seed_42/oasst1/no_cache/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_oasst1_semantic_cuda.json,1.0,1.0,15.997114420503458,0.0
hf,0.0,0,oasst1,cuda,float16,,,nvml,shadow_kv,,1441.88,11.2646875,0.01851959361393324,0.0,744.2812727891866,5.81469744366552,,,12.122317015638373,Qwen/Qwen2.5-1.5B-Instruct,128,11.629849999735598,14.788361350156265,15.194149160170127,,,,,semantic,77857,0,0,0,,,,42,,,,,,,,,,,,82.49248049774245,results_blackwell_semantic_seven_models_longprefix_n128_20260713/Qwen_Qwen2_5-1_5B-Instruct/semantic/seed_42/oasst1/shadow_kv/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_oasst1_semantic_cuda.json,,,15.997221518580487,0.0
hf,1806.3736489984876,0,oasst1,cuda,float16,0,0,nvml,shadow_kv_plus,127,1399.659,10.9348359375,0.01797730454551293,0.9921875,836.2043137824593,6.532846201425463,,,14.022296804711232,Qwen/Qwen2.5-1.5B-Instruct,128,13.599268499547179,16.33405480065448,17.52813557944137,1,127,128,0,semantic,61601,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,71.31499310897617,results_blackwell_semantic_seven_models_longprefix_n128_20260713/Qwen_Qwen2_5-1_5B-Instruct/semantic/seed_42/oasst1/shadow_kv_plus/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_oasst1_semantic_cuda.json,,,15.996541035937586,0.0
hf,0.0,0,samsum,cuda,float16,,,nvml,no_cache,,1459.533,11.4026015625,0.01758791347833946,0.0,882.3010467652525,6.892976927853535,,,12.769918093674448,Qwen/Qwen2.5-1.5B-Instruct,128,12.183166499653453,15.043453049838718,15.285810160376059,,,,,semantic,82985,0,0,0,,,,42,,,,,,,,,,,,78.30903790176602,results_blackwell_semantic_seven_models_longprefix_n128_20260713/Qwen_Qwen2_5-1_5B-Instruct/semantic/seed_42/samsum/no_cache/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_samsum_semantic_cuda.json,1.0,1.0,15.996691098441687,0.0
hf,0.0,0,samsum,cuda,float16,,,nvml,shadow_kv,,1467.64,11.4659375,0.017685605832379346,0.0,876.9200970014563,6.850938257823877,,,12.731660195200334,Qwen/Qwen2.5-1.5B-Instruct,128,12.1892009997282,15.061481800285037,15.370343059012157,,,,,semantic,82985,0,0,0,,,,42,,,,,,,,,,,,78.54435200658172,results_blackwell_semantic_seven_models_longprefix_n128_20260713/Qwen_Qwen2_5-1_5B-Instruct/semantic/seed_42/samsum/shadow_kv/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_samsum_semantic_cuda.json,,,15.997493074853233,0.0
hf,1860.257125006683,0,samsum,cuda,float16,0,0,nvml,shadow_kv_plus,127,1447.825,11.3111328125,0.017446827739953003,0.9921875,841.6860523824105,6.575672284237582,,,14.471579609448781,Qwen/Qwen2.5-1.5B-Instruct,128,14.050466500520997,17.592196200394028,18.153708290919894,1,127,128,0,semantic,66729,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,69.10095697826104,results_blackwell_semantic_seven_models_longprefix_n128_20260713/Qwen_Qwen2_5-1_5B-Instruct/semantic/seed_42/samsum/shadow_kv_plus/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_samsum_semantic_cuda.json,,,15.997154042307299,0.0
hf,0.0,0,ultrachat,cuda,float16,,,nvml,no_cache,,1651.792,12.904625,0.01641646623864517,0.0,1045.9501423060747,8.171485486766208,,,14.585580804642007,Qwen/Qwen2.5-1.5B-Instruct,128,14.673539500108745,15.241753249983958,15.326536129623491,,,,,semantic,100618,0,0,0,,,,42,,,,,,,,,,,,68.56086249796374,results_blackwell_semantic_seven_models_longprefix_n128_20260713/Qwen_Qwen2_5-1_5B-Instruct/semantic/seed_42/ultrachat/no_cache/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_ultrachat_semantic_cuda.json,1.0,1.0,15.055632311018316,0.0
hf,0.0,0,ultrachat,cuda,float16,,,nvml,shadow_kv,,1693.481,13.2303203125,0.016830795682681032,0.0,1125.4928144049204,8.79291261253844,,,14.399769695245368,Qwen/Qwen2.5-1.5B-Instruct,128,14.42161099976147,15.067748000001302,15.221472329831158,,,,,semantic,100618,0,0,0,,,,42,,,,,,,,,,,,69.4455551139952,results_blackwell_semantic_seven_models_longprefix_n128_20260713/Qwen_Qwen2_5-1_5B-Instruct/semantic/seed_42/ultrachat/shadow_kv/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_ultrachat_semantic_cuda.json,,,15.996712121772427,0.0
hf,2158.0073609920873,0,ultrachat,cuda,float16,0,0,nvml,shadow_kv_plus,127,1658.272,12.95525,0.01648086823431195,0.9921875,1040.4882416772366,8.128814388103411,,,16.793475804661284,Qwen/Qwen2.5-1.5B-Instruct,128,16.99090000056458,17.86249680058063,18.634915039629053,1,127,128,0,semantic,84362,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,59.54693427565691,results_blackwell_semantic_seven_models_longprefix_n128_20260713/Qwen_Qwen2_5-1_5B-Instruct/semantic/seed_42/ultrachat/shadow_kv_plus/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_ultrachat_semantic_cuda.json,,,15.05607414679689,0.0
hf,0.0,0,xsum,cuda,float16,,,nvml,no_cache,,1654.698,12.927328125,0.016160264861855792,0.0,1070.5814675351735,8.363917715118543,,,14.442468882769788,Qwen/Qwen2.5-1.5B-Instruct,128,14.756056500118575,15.548856600162253,16.111830150166497,,,,,semantic,102393,0,0,0,,,,42,,,,,,,,,,,,69.24023919435437,results_blackwell_semantic_seven_models_longprefix_n128_20260713/Qwen_Qwen2_5-1_5B-Instruct/semantic/seed_42/xsum/no_cache/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_xsum_semantic_cuda.json,1.0,1.0,15.056535977501605,0.0
hf,0.0,0,xsum,cuda,float16,,,nvml,shadow_kv,,1670.549,13.0511640625,0.01631507036613831,0.0,1065.4691828040177,8.323977990656388,,,14.406876421837467,Qwen/Qwen2.5-1.5B-Instruct,128,14.678492000257393,15.699465400075496,16.11512689947631,,,,,semantic,102393,0,0,0,,,,42,,,,,,,,,,,,69.41129851604981,results_blackwell_semantic_seven_models_longprefix_n128_20260713/Qwen_Qwen2_5-1_5B-Instruct/semantic/seed_42/xsum/shadow_kv/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_xsum_semantic_cuda.json,,,15.997329131920857,0.0
hf,2188.187168002514,0,xsum,cuda,float16,0,0,nvml,shadow_kv_plus,127,1698.472,13.2693125,0.016587774554901215,0.9921875,1086.8608373756515,8.491100291997277,,,17.032704062515336,Qwen/Qwen2.5-1.5B-Instruct,128,17.520470500130614,18.735586049206177,19.15806356021676,1,127,128,0,semantic,86137,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,58.71058384679779,results_blackwell_semantic_seven_models_longprefix_n128_20260713/Qwen_Qwen2_5-1_5B-Instruct/semantic/seed_42/xsum/shadow_kv_plus/benchmark_hf_Qwen_Qwen2.5-1.5B-Instruct_public_dataset_xsum_semantic_cuda.json,,,15.05515774196863,0.0
hf,0.0,0,ag_news,cuda,float16,,,nvml,no_cache,,2126.61,16.614140625,0.029755281936476845,0.0,1582.3590322015461,12.36217993907458,,,19.401892492240336,Qwen/Qwen2.5-3B-Instruct,128,19.34938699923805,19.8878480995063,20.207368809888067,,,,,semantic,71470,0,0,0,,,,42,,,,,,,,,,,,51.54136383344788,results_blackwell_semantic_seven_models_longprefix_n128_20260713/Qwen_Qwen2_5-3B-Instruct/semantic/seed_42/ag_news/no_cache/benchmark_hf_Qwen_Qwen2.5-3B-Instruct_public_dataset_ag_news_semantic_cuda.json,1.0,1.0,14.218044600529296,0.0
hf,0.0,0,ag_news,cuda,float16,,,nvml,shadow_kv,,2028.532,15.84790625,0.028382985868196445,0.0,1491.4130966941698,11.651664817923201,,,19.386183328123252,Qwen/Qwen2.5-3B-Instruct,128,19.359596999947826,19.948727799874177,20.42449630023839,,,,,semantic,71470,0,0,0,,,,42,,,,,,,,,,,,51.583129235619815,results_blackwell_semantic_seven_models_longprefix_n128_20260713/Qwen_Qwen2_5-3B-Instruct/semantic/seed_42/ag_news/shadow_kv/benchmark_hf_Qwen_Qwen2.5-3B-Instruct_public_dataset_ag_news_semantic_cuda.json,,,15.055773631751777,0.0
hf,2484.6084519986107,0,ag_news,cuda,float16,0,0,nvml,shadow_kv_plus,127,1927.168,15.056,0.02696471246676927,0.9921875,1390.0640139300167,10.859875108828255,,,19.431446453133105,Qwen/Qwen2.5-3B-Instruct,128,19.138766499963822,20.09130710007412,20.722651920577846,1,127,128,0,semantic,55214,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,51.46297278547481,results_blackwell_semantic_seven_models_longprefix_n128_20260713/Qwen_Qwen2_5-3B-Instruct/semantic/seed_42/ag_news/shadow_kv_plus/benchmark_hf_Qwen_Qwen2.5-3B-Instruct_public_dataset_ag_news_semantic_cuda.json,,,14.219755156322716,0.0
hf,0.0,0,alpaca_eval,cuda,float16,,,nvml,no_cache,,2086.534,16.301046875,0.030537027280177965,0.0,1542.757688138713,12.052794438583696,,,19.25017647656091,Qwen/Qwen2.5-3B-Instruct,128,19.26603800029625,19.898420800200256,20.019243689548603,,,,,semantic,68328,0,0,0,,,,42,,,,,,,,,,,,51.94757571275276,results_blackwell_semantic_seven_models_longprefix_n128_20260713/Qwen_Qwen2_5-3B-Instruct/semantic/seed_42/alpaca_eval/no_cache/benchmark_hf_Qwen_Qwen2.5-3B-Instruct_public_dataset_alpaca_eval_semantic_cuda.json,1.0,1.0,14.219892003780357,0.0
hf,0.0,0,alpaca_eval,cuda,float16,,,nvml,shadow_kv,,2038.274,15.924015625,0.029830728251961126,0.0,1492.1657452768943,11.657544884975737,,,19.277901984359858,Qwen/Qwen2.5-3B-Instruct,128,19.302933500512154,19.868802499831872,20.077524390226245,,,,,semantic,68328,0,0,0,,,,42,,,,,,,,,,,,51.872864630772526,results_blackwell_semantic_seven_models_longprefix_n128_20260713/Qwen_Qwen2_5-3B-Instruct/semantic/seed_42/alpaca_eval/shadow_kv/benchmark_hf_Qwen_Qwen2.5-3B-Instruct_public_dataset_alpaca_eval_semantic_cuda.json,,,15.056269006644335,0.0
hf,2475.2649020056197,0,alpaca_eval,cuda,float16,0,0,nvml,shadow_kv_plus,127,1876.622,14.661109375,0.027464904577918278,0.9921875,1326.5611602272202,10.363759064275158,,,19.3496501015602,Qwen/Qwen2.5-3B-Instruct,128,19.112092499653954,19.908228549547857,20.223089050141425,1,127,128,0,semantic,52072,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,51.68052108184468,results_blackwell_semantic_seven_models_longprefix_n128_20260713/Qwen_Qwen2_5-3B-Instruct/semantic/seed_42/alpaca_eval/shadow_kv_plus/benchmark_hf_Qwen_Qwen2.5-3B-Instruct_public_dataset_alpaca_eval_semantic_cuda.json,,,14.219581347355097,0.0
hf,0.0,0,banking77,cuda,float16,,,nvml,no_cache,,2029.619,15.8563984375,0.029964110135085258,0.0,1470.531183263034,11.488524869242454,,,19.195881992125408,Qwen/Qwen2.5-3B-Instruct,128,19.184455999948113,19.81777520045398,20.309987890441334,,,,,semantic,67735,0,0,0,,,,42,,,,,,,,,,,,52.09450654104995,results_blackwell_semantic_seven_models_longprefix_n128_20260713/Qwen_Qwen2_5-3B-Instruct/semantic/seed_42/banking77/no_cache/benchmark_hf_Qwen_Qwen2.5-3B-Instruct_public_dataset_banking77_semantic_cuda.json,1.0,1.0,14.219482109060772,0.0
hf,0.0,0,banking77,cuda,float16,,,nvml,shadow_kv,,2055.528,16.0588125,0.030346615486823648,0.0,1508.437547646179,11.784668340985773,,,19.262807093888057,Qwen/Qwen2.5-3B-Instruct,128,19.29551600051127,19.882499499681217,20.180219069961822,,,,,semantic,67735,0,0,0,,,,42,,,,,,,,,,,,51.91351370160855,results_blackwell_semantic_seven_models_longprefix_n128_20260713/Qwen_Qwen2_5-3B-Instruct/semantic/seed_42/banking77/shadow_kv/benchmark_hf_Qwen_Qwen2.5-3B-Instruct_public_dataset_banking77_semantic_cuda.json,,,15.0562418834419,0.0
hf,2485.1963319997594,0,banking77,cuda,float16,0,0,nvml,shadow_kv_plus,127,1873.715,14.6383984375,0.02766243448734037,0.9921875,1327.8078182983772,10.373498580456072,,,19.42473064062966,Qwen/Qwen2.5-3B-Instruct,128,19.151868999870203,20.113541250020717,20.809025009502875,1,127,128,0,semantic,51479,127,127,16256,1,0,0,42,0,255,0.0,0,0,0,0,0,0.0,128,0,51.48076534499551,results_blackwell_semantic_seven_models_longprefix_n128_20260713/Qwen_Qwen2_5-3B-Instruct/semantic/seed_42/banking77/shadow_kv_plus/benchmark_hf_Qwen_Qwen2.5-3B-Instruct_public_dataset_banking77_semantic_cuda.json,,,14.219658965957306,0.0
