dataset,energy_reduction_vs_no_cache_pct,engine,engine_gpu_joules_per_request,engine_idle_adjusted_joules_per_request,engine_mean_latency_ms,engine_p95_latency_ms,fast_exact_path_hits,hit_rate,idle_adjusted_energy_reduction_vs_no_cache_pct,model,no_cache_gpu_joules_per_request,no_cache_idle_adjusted_joules_per_request,no_cache_mean_latency_ms,no_cache_p95_latency_ms,policy_exact_total,policy_semantic_partial_total,prompt_mode,reuse_successes,reused_prefix_tokens_total,seed,semantic_blocked_by_backend_total,semantic_opportunity_plans_total,semantic_partial_hits,semantic_partial_reused_tokens_total,semantic_quality_divergence_events,semantic_quality_divergence_sum,source_json,speedup_vs_no_cache_mean,speedup_vs_no_cache_p95,wasted_compute_ratio
dolly,0.703378410385675,shadow_kv,49.7837265625,42.5427552266028,67.56652207729985,74.77755554718897,,0.0,0.567292523731218,Qwen/Qwen2.5-14B-Instruct,50.136375,42.78547402197241,67.69666518528084,74.94574850279605,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_qwen14b_longprefix_n128_20260711/Qwen_Qwen2_5-14B-Instruct/semantic/seed_42/dolly/shadow_kv/benchmark_hf_Qwen_Qwen2.5-14B-Instruct_public_dataset_dolly_semantic_cuda.json,1.0019261478018966,1.0022492438322745,0.0
dolly,9.652345103729584,shadow_kv_plus,45.2970390625,38.035486096493344,64.27146279600038,77.36465381021844,127,0.9921875,11.101870515772994,Qwen/Qwen2.5-14B-Instruct,50.136375,42.78547402197241,67.69666518528084,74.94574850279605,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_qwen14b_longprefix_n128_20260711/Qwen_Qwen2_5-14B-Instruct/semantic/seed_42/dolly/shadow_kv_plus/benchmark_hf_Qwen_Qwen2.5-14B-Instruct_public_dataset_dolly_semantic_cuda.json,1.0532927405145913,0.968733715097386,0.0
oasst1,1.0184015293385094,shadow_kv,50.77428125,43.795870670425344,68.45564162506435,74.99210964742815,,0.0,1.0904593863985954,Qwen/Qwen2.5-14B-Instruct,51.2966875,44.27871204206444,68.47202277265296,75.06014694954501,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_qwen14b_longprefix_n128_20260711/Qwen_Qwen2_5-14B-Instruct/semantic/seed_42/oasst1/shadow_kv/benchmark_hf_Qwen_Qwen2.5-14B-Instruct_public_dataset_oasst1_semantic_cuda.json,1.0002392958008974,1.0009072594761868,0.0
oasst1,10.967676397233241,shadow_kv_plus,45.6706328125,38.68508130942026,65.02880399921196,80.34285209141669,127,0.9921875,12.632776507433803,Qwen/Qwen2.5-14B-Instruct,51.2966875,44.27871204206444,68.47202277265296,75.06014694954501,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_qwen14b_longprefix_n128_20260711/Qwen_Qwen2_5-14B-Instruct/semantic/seed_42/oasst1/shadow_kv_plus/benchmark_hf_Qwen_Qwen2.5-14B-Instruct_public_dataset_oasst1_semantic_cuda.json,1.0529491327179066,0.9342479759635512,0.0
samsum,1.438923569134471,shadow_kv,52.3178671875,44.88048524145085,71.00463024858072,87.034399456752,,0.0,1.8682129324586398,Qwen/Qwen2.5-14B-Instruct,53.081671875,45.73491075889698,71.00906417974784,87.03800185830914,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_qwen14b_longprefix_n128_20260711/Qwen_Qwen2_5-14B-Instruct/semantic/seed_42/samsum/shadow_kv/benchmark_hf_Qwen_Qwen2.5-14B-Instruct_public_dataset_samsum_semantic_cuda.json,1.0000624456623686,1.0000413905487902,0.0
samsum,8.864994891421732,shadow_kv_plus,48.375984375,40.96333440591474,68.6100210547238,84.49307854825747,127,0.9921875,10.433116133399265,Qwen/Qwen2.5-14B-Instruct,53.081671875,45.73491075889698,71.00906417974784,87.03800185830914,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_qwen14b_longprefix_n128_20260711/Qwen_Qwen2_5-14B-Instruct/semantic/seed_42/samsum/shadow_kv_plus/benchmark_hf_Qwen_Qwen2.5-14B-Instruct_public_dataset_samsum_semantic_cuda.json,1.0349663662558934,1.0301199027633745,0.0
ultrachat,0.3826181843397491,shadow_kv,61.27953125,53.18651351421113,83.68499919367878,88.43273279053392,,0.0,0.7222239067813788,Qwen/Qwen2.5-14B-Instruct,61.5148984375,53.57343365978576,83.68268921037725,88.31827419999172,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_qwen14b_longprefix_n128_20260711/Qwen_Qwen2_5-14B-Instruct/semantic/seed_42/ultrachat/shadow_kv/benchmark_hf_Qwen_Qwen2.5-14B-Instruct_public_dataset_ultrachat_semantic_cuda.json,0.9999723966860993,0.998705698818408,0.0
ultrachat,5.043925461654556,shadow_kv_plus,58.4121328125,50.28538021227639,83.12721803895329,85.96740189823322,127,0.9921875,6.137470053515561,Qwen/Qwen2.5-14B-Instruct,61.5148984375,53.57343365978576,83.68268921037725,88.31827419999172,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_qwen14b_longprefix_n128_20260711/Qwen_Qwen2_5-14B-Instruct/semantic/seed_42/ultrachat/shadow_kv_plus/benchmark_hf_Qwen_Qwen2.5-14B-Instruct_public_dataset_ultrachat_semantic_cuda.json,1.006682181655155,1.0273460899113995,0.0
xsum,-0.08974224976847289,shadow_kv,61.123796875,52.98014093268841,83.53493735774009,93.29370814666618,,0.0,0.15740033188404678,Qwen/Qwen2.5-14B-Instruct,61.0689921875,53.06366331485582,83.70512447675083,93.55817014729837,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_qwen14b_longprefix_n128_20260711/Qwen_Qwen2_5-14B-Instruct/semantic/seed_42/xsum/shadow_kv/benchmark_hf_Qwen_Qwen2.5-14B-Instruct_public_dataset_xsum_semantic_cuda.json,1.0020373166532932,1.002834724933609,0.0
xsum,2.6412749616820417,shadow_kv_plus,59.4559921875,50.77571925664628,83.6211644773357,100.0545935552509,127,0.9921875,4.311696395015008,Qwen/Qwen2.5-14B-Instruct,61.0689921875,53.06366331485582,83.70512447675083,93.55817014729837,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_qwen14b_longprefix_n128_20260711/Qwen_Qwen2_5-14B-Instruct/semantic/seed_42/xsum/shadow_kv_plus/benchmark_hf_Qwen_Qwen2.5-14B-Instruct_public_dataset_xsum_semantic_cuda.json,1.0010040520236703,0.935071212853759,0.0
